2024-03-20 19:44:25,259 INFO    StreamThr :1772 [internal.py:wandb_internal():86] W&B internal server running at pid: 1772, started at: 2024-03-20 19:44:25.255625
2024-03-20 19:50:29,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:50:34,085 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:50:39,087 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:50:44,089 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:50:44,725 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:50:44,726 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:50:44,780 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:50:50,050 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:50:55,052 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:50:55,996 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:50:59,725 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:50:59,726 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:50:59,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:51:00,115 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:05,116 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:10,117 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:14,726 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:51:14,727 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:51:14,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:51:16,061 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:21,062 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:25,996 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:51:26,997 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:29,726 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:51:29,727 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:51:29,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:51:32,070 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:37,072 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:42,074 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:44,727 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:51:44,728 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:51:44,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:51:47,081 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:52,083 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:55,998 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:51:57,999 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:51:59,726 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:51:59,727 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:51:59,779 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:52:03,012 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:08,014 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:13,015 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:14,727 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:52:14,728 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:52:14,771 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:52:18,099 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:23,101 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:25,997 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:52:28,999 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:29,727 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:52:29,728 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:52:29,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:52:34,013 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:39,014 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:44,015 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:44,728 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:52:44,729 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:52:44,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:52:49,089 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:54,090 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:52:55,998 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:52:59,727 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:52:59,728 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:52:59,769 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:53:00,041 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:05,044 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:10,045 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:10,542 DEBUG   SenderThread:1772 [sender.py:send():382] send: telemetry
2024-03-20 19:53:10,600 DEBUG   SenderThread:1772 [sender.py:send():382] send: exit
2024-03-20 19:53:10,600 INFO    SenderThread:1772 [sender.py:send_exit():589] handling exit code: 0
2024-03-20 19:53:10,601 INFO    SenderThread:1772 [sender.py:send_exit():591] handling runtime: 524
2024-03-20 19:53:10,603 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-20 19:53:10,604 INFO    SenderThread:1772 [sender.py:send_exit():597] send defer
2024-03-20 19:53:10,605 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,606 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-20 19:53:10,606 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,607 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-20 19:53:10,607 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 1
2024-03-20 19:53:10,607 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,607 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-20 19:53:10,608 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,608 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-20 19:53:10,608 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 2
2024-03-20 19:53:10,609 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,609 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-20 19:53:10,609 INFO    HandlerThread:1772 [system_monitor.py:finish():203] Stopping system monitor
2024-03-20 19:53:10,610 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-20 19:53:10,611 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-20 19:53:10,611 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined cpu monitor
2024-03-20 19:53:10,614 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined disk monitor
2024-03-20 19:53:10,619 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined gpu monitor
2024-03-20 19:53:10,620 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined memory monitor
2024-03-20 19:53:10,620 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined network monitor
2024-03-20 19:53:10,620 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,621 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-20 19:53:10,621 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 3
2024-03-20 19:53:10,621 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:53:10,621 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,622 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-20 19:53:10,622 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,622 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-20 19:53:10,622 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 4
2024-03-20 19:53:10,623 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,623 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-20 19:53:10,623 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,623 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-20 19:53:10,623 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 5
2024-03-20 19:53:10,624 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,624 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-20 19:53:10,625 DEBUG   SenderThread:1772 [sender.py:send():382] send: summary
2024-03-20 19:53:10,627 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-20 19:53:10,628 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,628 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-20 19:53:10,628 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 6
2024-03-20 19:53:10,628 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,628 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-20 19:53:10,629 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,629 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-20 19:53:10,632 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:10,933 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 7
2024-03-20 19:53:10,933 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:10,934 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-20 19:53:10,934 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:10,934 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-20 19:53:11,234 INFO    Thread-26 :1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/wandb-summary.json
2024-03-20 19:53:11,235 INFO    Thread-26 :1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/config.yaml
2024-03-20 19:53:11,546 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:11,763 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 8
2024-03-20 19:53:11,763 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:11,763 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:11,764 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-20 19:53:11,764 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:11,764 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-20 19:53:11,765 INFO    SenderThread:1772 [job_builder.py:build():296] Attempting to build job artifact
2024-03-20 19:53:11,771 INFO    SenderThread:1772 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-20 19:53:11,771 INFO    SenderThread:1772 [job_builder.py:_get_program_relpath():444] run is notebook based run
2024-03-20 19:53:11,773 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 9
2024-03-20 19:53:11,773 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:11,774 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-20 19:53:11,774 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:11,774 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-20 19:53:11,774 INFO    SenderThread:1772 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-20 19:53:12,262 INFO    SenderThread:1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/output.log
2024-03-20 19:53:12,264 INFO    SenderThread:1772 [dir_watcher.py:finish():388] scan: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files
2024-03-20 19:53:12,265 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/conda-environment.yaml conda-environment.yaml
2024-03-20 19:53:12,268 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/config.yaml config.yaml
2024-03-20 19:53:12,272 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/output.log output.log
2024-03-20 19:53:12,276 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/requirements.txt requirements.txt
2024-03-20 19:53:12,281 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/wandb-metadata.json wandb-metadata.json
2024-03-20 19:53:12,281 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/wandb-summary.json wandb-summary.json
2024-03-20 19:53:12,293 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/media/table/dataset_0_c580d2c0acfb7b11080d.table.json media/table/dataset_0_c580d2c0acfb7b11080d.table.json
2024-03-20 19:53:12,293 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 10
2024-03-20 19:53:12,293 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:53:12,293 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-20 19:53:12,294 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:53:12,294 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-20 19:53:12,294 INFO    SenderThread:1772 [file_pusher.py:finish():172] shutting down file pusher
2024-03-20 19:53:12,546 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:12,548 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:13,065 INFO    wandb-upload_0:1772 [upload_job.py:push():131] Uploaded file /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/output.log
2024-03-20 19:53:13,168 INFO    wandb-upload_4:1772 [upload_job.py:push():131] Uploaded file /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/wandb-summary.json
2024-03-20 19:53:13,194 INFO    wandb-upload_3:1772 [upload_job.py:push():131] Uploaded file /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193949-dataset/files/requirements.txt
2024-03-20 19:53:13,547 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:13,548 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:14,548 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:14,549 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:15,549 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:15,549 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:16,549 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:16,550 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:17,550 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:17,551 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:18,550 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:18,551 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:19,551 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:19,552 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:20,551 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:20,552 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:20,553 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:21,552 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:21,553 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:22,553 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:22,553 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:23,553 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:23,554 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:24,554 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:24,555 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:25,554 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:25,555 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:25,556 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:26,555 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:26,555 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:27,555 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:27,556 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:28,556 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:28,557 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:29,556 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:29,557 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:30,557 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:30,557 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:30,558 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:31,557 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:31,558 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:32,558 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:32,558 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:33,558 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:33,559 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:34,559 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:34,560 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:35,559 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:35,560 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:35,561 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:36,560 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:36,561 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:37,560 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:37,561 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:38,561 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:38,561 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:39,561 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:39,562 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:40,562 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:40,562 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:40,563 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:41,562 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:41,563 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:42,562 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:42,563 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:43,563 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:43,564 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:44,563 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:44,564 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:45,564 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:45,564 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:45,565 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:46,564 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:46,565 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:47,565 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:47,565 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:48,565 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:48,565 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:49,565 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:49,566 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:50,566 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:50,567 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:50,568 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:53:51,566 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:51,567 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:52,567 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:52,567 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:53:53,567 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:53:53,568 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
